sample_id,condition,k_irrelevant,image_path,contact_sheet_path,gt_bbox,gt_crop_position,question,options_shuffled,gt_answer_letter,gt_answer_text,model_raw_output,pred_answer_letter,pred_answer_text,correct,num_evidence_crops,seed,inference_time_sec,error
relative_position/sa_6887,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_6887.jpg,outputs/contact_sheets/relative_position__sa_6887/gt_crop_only.jpg,"[629.0, 872.0, 949.0, 140.0]",1,Is the green handbag on the left or right side of the blue umbrella?,"[""The green handbag is on the right side of the blue umbrella."", ""The green handbag is on the left side of the blue umbrella.""]",B,The green handbag is on the left side of the blue umbrella.,B,B,The green handbag is on the left side of the blue umbrella.,True,1,42,1.0301,
relative_position/sa_6887,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_6887.jpg,outputs/contact_sheets/relative_position__sa_6887/gt_plus_1_irrelevant.jpg,"[629.0, 872.0, 949.0, 140.0]",2,Is the green handbag on the left or right side of the blue umbrella?,"[""The green handbag is on the right side of the blue umbrella."", ""The green handbag is on the left side of the blue umbrella.""]",B,The green handbag is on the left side of the blue umbrella.,B,B,The green handbag is on the left side of the blue umbrella.,True,2,42,1.0306,
relative_position/sa_6887,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_6887.jpg,outputs/contact_sheets/relative_position__sa_6887/gt_plus_4_irrelevant.jpg,"[629.0, 872.0, 949.0, 140.0]",1,Is the green handbag on the left or right side of the blue umbrella?,"[""The green handbag is on the right side of the blue umbrella."", ""The green handbag is on the left side of the blue umbrella.""]",B,The green handbag is on the left side of the blue umbrella.,B,B,The green handbag is on the left side of the blue umbrella.,True,5,42,1.2128,
relative_position/sa_6887,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_6887.jpg,outputs/contact_sheets/relative_position__sa_6887/gt_plus_8_irrelevant.jpg,"[629.0, 872.0, 949.0, 140.0]",3,Is the green handbag on the left or right side of the blue umbrella?,"[""The green handbag is on the right side of the blue umbrella."", ""The green handbag is on the left side of the blue umbrella.""]",B,The green handbag is on the left side of the blue umbrella.,B,B,The green handbag is on the left side of the blue umbrella.,True,9,42,1.2151,
relative_position/sa_69550,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_69550.jpg,outputs/contact_sheets/relative_position__sa_69550/original_only.jpg,"[569.0, 1206.0, 70.0, 47.0]",,Is the dog on the left or right side of the blue bicycle?,"[""The dog is on the left side of the blue bicycle."", ""The dog is on the right side of the blue bicycle.""]",B,The dog is on the right side of the blue bicycle.,A,A,The dog is on the left side of the blue bicycle.,False,0,42,0.8150,
relative_position/sa_69550,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_69550.jpg,outputs/contact_sheets/relative_position__sa_69550/gt_crop_only.jpg,"[569.0, 1206.0, 70.0, 47.0]",1,Is the dog on the left or right side of the blue bicycle?,"[""The dog is on the left side of the blue bicycle."", ""The dog is on the right side of the blue bicycle.""]",B,The dog is on the right side of the blue bicycle.,B,B,The dog is on the right side of the blue bicycle.,True,1,42,1.0229,
relative_position/sa_69550,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_69550.jpg,outputs/contact_sheets/relative_position__sa_69550/gt_plus_1_irrelevant.jpg,"[569.0, 1206.0, 70.0, 47.0]",2,Is the dog on the left or right side of the blue bicycle?,"[""The dog is on the left side of the blue bicycle."", ""The dog is on the right side of the blue bicycle.""]",B,The dog is on the right side of the blue bicycle.,A,A,The dog is on the left side of the blue bicycle.,False,2,42,1.0216,
relative_position/sa_69550,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_69550.jpg,outputs/contact_sheets/relative_position__sa_69550/gt_plus_4_irrelevant.jpg,"[569.0, 1206.0, 70.0, 47.0]",2,Is the dog on the left or right side of the blue bicycle?,"[""The dog is on the left side of the blue bicycle."", ""The dog is on the right side of the blue bicycle.""]",B,The dog is on the right side of the blue bicycle.,B,B,The dog is on the right side of the blue bicycle.,True,5,42,1.2134,
relative_position/sa_69550,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_69550.jpg,outputs/contact_sheets/relative_position__sa_69550/gt_plus_8_irrelevant.jpg,"[569.0, 1206.0, 70.0, 47.0]",2,Is the dog on the left or right side of the blue bicycle?,"[""The dog is on the left side of the blue bicycle."", ""The dog is on the right side of the blue bicycle.""]",B,The dog is on the right side of the blue bicycle.,B,B,The dog is on the right side of the blue bicycle.,True,9,42,1.2236,
relative_position/sa_69634,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_69634.jpg,outputs/contact_sheets/relative_position__sa_69634/original_only.jpg,"[208.0, 381.0, 122.0, 69.0]",,Is the person with white trousers on the left or right side of the person in blue?,"[""The person with white trousers is on the right side of the person in blue."", ""The person with white trousers is on the left side of the person in blue.""]",B,The person with white trousers is on the left side of the person in blue.,B,B,The person with white trousers is on the left side of the person in blue.,True,0,42,0.8143,
relative_position/sa_69634,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_69634.jpg,outputs/contact_sheets/relative_position__sa_69634/gt_crop_only.jpg,"[208.0, 381.0, 122.0, 69.0]",1,Is the person with white trousers on the left or right side of the person in blue?,"[""The person with white trousers is on the right side of the person in blue."", ""The person with white trousers is on the left side of the person in blue.""]",B,The person with white trousers is on the left side of the person in blue.,B,B,The person with white trousers is on the left side of the person in blue.,True,1,42,1.0279,
relative_position/sa_69634,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_69634.jpg,outputs/contact_sheets/relative_position__sa_69634/gt_plus_1_irrelevant.jpg,"[208.0, 381.0, 122.0, 69.0]",2,Is the person with white trousers on the left or right side of the person in blue?,"[""The person with white trousers is on the right side of the person in blue."", ""The person with white trousers is on the left side of the person in blue.""]",B,The person with white trousers is on the left side of the person in blue.,A,A,The person with white trousers is on the right side of the person in blue.,False,2,42,1.0260,
relative_position/sa_69634,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_69634.jpg,outputs/contact_sheets/relative_position__sa_69634/gt_plus_4_irrelevant.jpg,"[208.0, 381.0, 122.0, 69.0]",5,Is the person with white trousers on the left or right side of the person in blue?,"[""The person with white trousers is on the right side of the person in blue."", ""The person with white trousers is on the left side of the person in blue.""]",B,The person with white trousers is on the left side of the person in blue.,B,B,The person with white trousers is on the left side of the person in blue.,True,5,42,1.2139,
relative_position/sa_69634,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_69634.jpg,outputs/contact_sheets/relative_position__sa_69634/gt_plus_8_irrelevant.jpg,"[208.0, 381.0, 122.0, 69.0]",6,Is the person with white trousers on the left or right side of the person in blue?,"[""The person with white trousers is on the right side of the person in blue."", ""The person with white trousers is on the left side of the person in blue.""]",B,The person with white trousers is on the left side of the person in blue.,B,B,The person with white trousers is on the left side of the person in blue.,True,9,42,1.2161,
relative_position/sa_69962,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_69962.jpg,outputs/contact_sheets/relative_position__sa_69962/original_only.jpg,"[1478.0, 323.0, 450.0, 184.0]",,Is the telephone on the left or right side of the hand lamp?,"[""The telephone is on the left side of the hand lamp."", ""The telephone is on the right side of the hand lamp.""]",B,The telephone is on the right side of the hand lamp.,(B),B,The telephone is on the right side of the hand lamp.,True,0,42,0.8527,
relative_position/sa_69962,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_69962.jpg,outputs/contact_sheets/relative_position__sa_69962/gt_crop_only.jpg,"[1478.0, 323.0, 450.0, 184.0]",1,Is the telephone on the left or right side of the hand lamp?,"[""The telephone is on the left side of the hand lamp."", ""The telephone is on the right side of the hand lamp.""]",B,The telephone is on the right side of the hand lamp.,(B),B,The telephone is on the right side of the hand lamp.,True,1,42,1.0565,
relative_position/sa_69962,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_69962.jpg,outputs/contact_sheets/relative_position__sa_69962/gt_plus_1_irrelevant.jpg,"[1478.0, 323.0, 450.0, 184.0]",2,Is the telephone on the left or right side of the hand lamp?,"[""The telephone is on the left side of the hand lamp."", ""The telephone is on the right side of the hand lamp.""]",B,The telephone is on the right side of the hand lamp.,B,B,The telephone is on the right side of the hand lamp.,True,2,42,1.0229,
relative_position/sa_69962,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_69962.jpg,outputs/contact_sheets/relative_position__sa_69962/gt_plus_4_irrelevant.jpg,"[1478.0, 323.0, 450.0, 184.0]",2,Is the telephone on the left or right side of the hand lamp?,"[""The telephone is on the left side of the hand lamp."", ""The telephone is on the right side of the hand lamp.""]",B,The telephone is on the right side of the hand lamp.,B,B,The telephone is on the right side of the hand lamp.,True,5,42,1.2165,
relative_position/sa_69962,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_69962.jpg,outputs/contact_sheets/relative_position__sa_69962/gt_plus_8_irrelevant.jpg,"[1478.0, 323.0, 450.0, 184.0]",5,Is the telephone on the left or right side of the hand lamp?,"[""The telephone is on the left side of the hand lamp."", ""The telephone is on the right side of the hand lamp.""]",B,The telephone is on the right side of the hand lamp.,B,B,The telephone is on the right side of the hand lamp.,True,9,42,1.2143,
relative_position/sa_71151,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_71151.jpg,outputs/contact_sheets/relative_position__sa_71151/original_only.jpg,"[675.0, 723.0, 171.0, 252.0]",,Is the broom on the left or right side of the folded chair?,"[""The broom is on the right side of the folded chair."", ""The broom is on the left side of the folded chair.""]",B,The broom is on the left side of the folded chair.,(B),B,The broom is on the left side of the folded chair.,True,0,42,0.8478,
relative_position/sa_71151,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_71151.jpg,outputs/contact_sheets/relative_position__sa_71151/gt_crop_only.jpg,"[675.0, 723.0, 171.0, 252.0]",1,Is the broom on the left or right side of the folded chair?,"[""The broom is on the right side of the folded chair."", ""The broom is on the left side of the folded chair.""]",B,The broom is on the left side of the folded chair.,B,B,The broom is on the left side of the folded chair.,True,1,42,1.0196,
relative_position/sa_71151,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_71151.jpg,outputs/contact_sheets/relative_position__sa_71151/gt_plus_1_irrelevant.jpg,"[675.0, 723.0, 171.0, 252.0]",1,Is the broom on the left or right side of the folded chair?,"[""The broom is on the right side of the folded chair."", ""The broom is on the left side of the folded chair.""]",B,The broom is on the left side of the folded chair.,B,B,The broom is on the left side of the folded chair.,True,2,42,1.0203,
relative_position/sa_71151,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_71151.jpg,outputs/contact_sheets/relative_position__sa_71151/gt_plus_4_irrelevant.jpg,"[675.0, 723.0, 171.0, 252.0]",2,Is the broom on the left or right side of the folded chair?,"[""The broom is on the right side of the folded chair."", ""The broom is on the left side of the folded chair.""]",B,The broom is on the left side of the folded chair.,B,B,The broom is on the left side of the folded chair.,True,5,42,1.2143,
relative_position/sa_71151,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_71151.jpg,outputs/contact_sheets/relative_position__sa_71151/gt_plus_8_irrelevant.jpg,"[675.0, 723.0, 171.0, 252.0]",5,Is the broom on the left or right side of the folded chair?,"[""The broom is on the right side of the folded chair."", ""The broom is on the left side of the folded chair.""]",B,The broom is on the left side of the folded chair.,(B),B,The broom is on the left side of the folded chair.,True,9,42,1.2492,
relative_position/sa_7228,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_7228.jpg,outputs/contact_sheets/relative_position__sa_7228/original_only.jpg,"[136.0, 835.0, 91.0, 80.0]",,Is the drum on the left or right side of the yellow balloon?,"[""The drum is on the left side of the yellow balloon."", ""The drum is on the right side of the yellow balloon.""]",A,The drum is on the left side of the yellow balloon.,A,A,The drum is on the left side of the yellow balloon.,True,0,42,0.8159,
relative_position/sa_7228,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_7228.jpg,outputs/contact_sheets/relative_position__sa_7228/gt_crop_only.jpg,"[136.0, 835.0, 91.0, 80.0]",1,Is the drum on the left or right side of the yellow balloon?,"[""The drum is on the left side of the yellow balloon."", ""The drum is on the right side of the yellow balloon.""]",A,The drum is on the left side of the yellow balloon.,A,A,The drum is on the left side of the yellow balloon.,True,1,42,1.0230,
relative_position/sa_7228,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_7228.jpg,outputs/contact_sheets/relative_position__sa_7228/gt_plus_1_irrelevant.jpg,"[136.0, 835.0, 91.0, 80.0]",1,Is the drum on the left or right side of the yellow balloon?,"[""The drum is on the left side of the yellow balloon."", ""The drum is on the right side of the yellow balloon.""]",A,The drum is on the left side of the yellow balloon.,A,A,The drum is on the left side of the yellow balloon.,True,2,42,1.0224,
relative_position/sa_7228,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_7228.jpg,outputs/contact_sheets/relative_position__sa_7228/gt_plus_4_irrelevant.jpg,"[136.0, 835.0, 91.0, 80.0]",4,Is the drum on the left or right side of the yellow balloon?,"[""The drum is on the left side of the yellow balloon."", ""The drum is on the right side of the yellow balloon.""]",A,The drum is on the left side of the yellow balloon.,A,A,The drum is on the left side of the yellow balloon.,True,5,42,1.2214,
relative_position/sa_7228,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_7228.jpg,outputs/contact_sheets/relative_position__sa_7228/gt_plus_8_irrelevant.jpg,"[136.0, 835.0, 91.0, 80.0]",9,Is the drum on the left or right side of the yellow balloon?,"[""The drum is on the left side of the yellow balloon."", ""The drum is on the right side of the yellow balloon.""]",A,The drum is on the left side of the yellow balloon.,A,A,The drum is on the left side of the yellow balloon.,True,9,42,1.2161,
relative_position/sa_7621,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_7621.jpg,outputs/contact_sheets/relative_position__sa_7621/original_only.jpg,"[702.0, 387.0, 841.0, 101.0]",,Is the blue mask on the left or right side of the black mask?,"[""The blue mask is on the right side of the black mask."", ""The blue mask is on the left side of the black mask.""]",B,The blue mask is on the left side of the black mask.,B,B,The blue mask is on the left side of the black mask.,True,0,42,0.8136,
relative_position/sa_7621,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_7621.jpg,outputs/contact_sheets/relative_position__sa_7621/gt_crop_only.jpg,"[702.0, 387.0, 841.0, 101.0]",1,Is the blue mask on the left or right side of the black mask?,"[""The blue mask is on the right side of the black mask."", ""The blue mask is on the left side of the black mask.""]",B,The blue mask is on the left side of the black mask.,B,B,The blue mask is on the left side of the black mask.,True,1,42,1.0201,
relative_position/sa_7621,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_7621.jpg,outputs/contact_sheets/relative_position__sa_7621/gt_plus_1_irrelevant.jpg,"[702.0, 387.0, 841.0, 101.0]",2,Is the blue mask on the left or right side of the black mask?,"[""The blue mask is on the right side of the black mask."", ""The blue mask is on the left side of the black mask.""]",B,The blue mask is on the left side of the black mask.,B,B,The blue mask is on the left side of the black mask.,True,2,42,1.0214,
relative_position/sa_7621,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_7621.jpg,outputs/contact_sheets/relative_position__sa_7621/gt_plus_4_irrelevant.jpg,"[702.0, 387.0, 841.0, 101.0]",3,Is the blue mask on the left or right side of the black mask?,"[""The blue mask is on the right side of the black mask."", ""The blue mask is on the left side of the black mask.""]",B,The blue mask is on the left side of the black mask.,B,B,The blue mask is on the left side of the black mask.,True,5,42,1.2129,
relative_position/sa_7621,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_7621.jpg,outputs/contact_sheets/relative_position__sa_7621/gt_plus_8_irrelevant.jpg,"[702.0, 387.0, 841.0, 101.0]",8,Is the blue mask on the left or right side of the black mask?,"[""The blue mask is on the right side of the black mask."", ""The blue mask is on the left side of the black mask.""]",B,The blue mask is on the left side of the black mask.,(B),B,The blue mask is on the left side of the black mask.,True,9,42,1.2491,
relative_position/sa_7626,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_7626.jpg,outputs/contact_sheets/relative_position__sa_7626/original_only.jpg,"[2515.0, 869.0, 526.0, 176.0]",,Is the sky wheel on the left or right side of the person on the horse?,"[""The sky wheel is on the right side of the person on the horse."", ""The sky wheel is on the left side of the person on the horse.""]",A,The sky wheel is on the right side of the person on the horse.,A,A,The sky wheel is on the right side of the person on the horse.,True,0,42,0.8157,
relative_position/sa_7626,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_7626.jpg,outputs/contact_sheets/relative_position__sa_7626/gt_crop_only.jpg,"[2515.0, 869.0, 526.0, 176.0]",1,Is the sky wheel on the left or right side of the person on the horse?,"[""The sky wheel is on the right side of the person on the horse."", ""The sky wheel is on the left side of the person on the horse.""]",A,The sky wheel is on the right side of the person on the horse.,A,A,The sky wheel is on the right side of the person on the horse.,True,1,42,1.0246,
relative_position/sa_7626,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_7626.jpg,outputs/contact_sheets/relative_position__sa_7626/gt_plus_1_irrelevant.jpg,"[2515.0, 869.0, 526.0, 176.0]",2,Is the sky wheel on the left or right side of the person on the horse?,"[""The sky wheel is on the right side of the person on the horse."", ""The sky wheel is on the left side of the person on the horse.""]",A,The sky wheel is on the right side of the person on the horse.,A,A,The sky wheel is on the right side of the person on the horse.,True,2,42,1.0210,
relative_position/sa_7626,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_7626.jpg,outputs/contact_sheets/relative_position__sa_7626/gt_plus_4_irrelevant.jpg,"[2515.0, 869.0, 526.0, 176.0]",1,Is the sky wheel on the left or right side of the person on the horse?,"[""The sky wheel is on the right side of the person on the horse."", ""The sky wheel is on the left side of the person on the horse.""]",A,The sky wheel is on the right side of the person on the horse.,B,B,The sky wheel is on the left side of the person on the horse.,False,5,42,1.2233,
relative_position/sa_7626,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_7626.jpg,outputs/contact_sheets/relative_position__sa_7626/gt_plus_8_irrelevant.jpg,"[2515.0, 869.0, 526.0, 176.0]",3,Is the sky wheel on the left or right side of the person on the horse?,"[""The sky wheel is on the right side of the person on the horse."", ""The sky wheel is on the left side of the person on the horse.""]",A,The sky wheel is on the right side of the person on the horse.,A,A,The sky wheel is on the right side of the person on the horse.,True,9,42,1.2113,
relative_position/sa_77731,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_77731.jpg,outputs/contact_sheets/relative_position__sa_77731/original_only.jpg,"[401.0, 693.0, 988.0, 149.0]",,Is the slide on the left or right side of the life buoy?,"[""The slide is on the right side of the life buoy."", ""The slide is on the left side of the life buoy.""]",A,The slide is on the right side of the life buoy.,A,A,The slide is on the right side of the life buoy.,True,0,42,0.8142,
relative_position/sa_77731,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_77731.jpg,outputs/contact_sheets/relative_position__sa_77731/gt_crop_only.jpg,"[401.0, 693.0, 988.0, 149.0]",1,Is the slide on the left or right side of the life buoy?,"[""The slide is on the right side of the life buoy."", ""The slide is on the left side of the life buoy.""]",A,The slide is on the right side of the life buoy.,A,A,The slide is on the right side of the life buoy.,True,1,42,1.0190,
relative_position/sa_77731,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_77731.jpg,outputs/contact_sheets/relative_position__sa_77731/gt_plus_1_irrelevant.jpg,"[401.0, 693.0, 988.0, 149.0]",2,Is the slide on the left or right side of the life buoy?,"[""The slide is on the right side of the life buoy."", ""The slide is on the left side of the life buoy.""]",A,The slide is on the right side of the life buoy.,A,A,The slide is on the right side of the life buoy.,True,2,42,1.0203,
relative_position/sa_77731,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_77731.jpg,outputs/contact_sheets/relative_position__sa_77731/gt_plus_4_irrelevant.jpg,"[401.0, 693.0, 988.0, 149.0]",5,Is the slide on the left or right side of the life buoy?,"[""The slide is on the right side of the life buoy."", ""The slide is on the left side of the life buoy.""]",A,The slide is on the right side of the life buoy.,A,A,The slide is on the right side of the life buoy.,True,5,42,1.2158,
relative_position/sa_77731,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_77731.jpg,outputs/contact_sheets/relative_position__sa_77731/gt_plus_8_irrelevant.jpg,"[401.0, 693.0, 988.0, 149.0]",9,Is the slide on the left or right side of the life buoy?,"[""The slide is on the right side of the life buoy."", ""The slide is on the left side of the life buoy.""]",A,The slide is on the right side of the life buoy.,A,A,The slide is on the right side of the life buoy.,True,9,42,1.2169,
relative_position/sa_7826,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_7826.jpg,outputs/contact_sheets/relative_position__sa_7826/original_only.jpg,"[124.0, 960.0, 694.0, 386.0]",,Is the wristband on the left or right side of the dog?,"[""The wristband is on the right side of the dog."", ""The wristband is on the left side of the dog.""]",B,The wristband is on the left side of the dog.,B,B,The wristband is on the left side of the dog.,True,0,42,0.8226,
relative_position/sa_7826,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_7826.jpg,outputs/contact_sheets/relative_position__sa_7826/gt_crop_only.jpg,"[124.0, 960.0, 694.0, 386.0]",1,Is the wristband on the left or right side of the dog?,"[""The wristband is on the right side of the dog."", ""The wristband is on the left side of the dog.""]",B,The wristband is on the left side of the dog.,B,B,The wristband is on the left side of the dog.,True,1,42,1.0223,
relative_position/sa_7826,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_7826.jpg,outputs/contact_sheets/relative_position__sa_7826/gt_plus_1_irrelevant.jpg,"[124.0, 960.0, 694.0, 386.0]",2,Is the wristband on the left or right side of the dog?,"[""The wristband is on the right side of the dog."", ""The wristband is on the left side of the dog.""]",B,The wristband is on the left side of the dog.,B,B,The wristband is on the left side of the dog.,True,2,42,1.0236,
relative_position/sa_7826,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_7826.jpg,outputs/contact_sheets/relative_position__sa_7826/gt_plus_4_irrelevant.jpg,"[124.0, 960.0, 694.0, 386.0]",5,Is the wristband on the left or right side of the dog?,"[""The wristband is on the right side of the dog."", ""The wristband is on the left side of the dog.""]",B,The wristband is on the left side of the dog.,B,B,The wristband is on the left side of the dog.,True,5,42,1.2213,
relative_position/sa_7826,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_7826.jpg,outputs/contact_sheets/relative_position__sa_7826/gt_plus_8_irrelevant.jpg,"[124.0, 960.0, 694.0, 386.0]",3,Is the wristband on the left or right side of the dog?,"[""The wristband is on the right side of the dog."", ""The wristband is on the left side of the dog.""]",B,The wristband is on the left side of the dog.,B,B,The wristband is on the left side of the dog.,True,9,42,1.2118,
relative_position/sa_78272,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_78272.jpg,outputs/contact_sheets/relative_position__sa_78272/original_only.jpg,"[1901.0, 1187.0, 92.0, 110.0]",,Is the white chair on the left or right side of the street?,"[""The white chair is on the right side of the street."", ""The white chair is on the left side of the street.""]",A,The white chair is on the right side of the street.,A,A,The white chair is on the right side of the street.,True,0,42,0.8139,
relative_position/sa_78272,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_78272.jpg,outputs/contact_sheets/relative_position__sa_78272/gt_crop_only.jpg,"[1901.0, 1187.0, 92.0, 110.0]",1,Is the white chair on the left or right side of the street?,"[""The white chair is on the right side of the street."", ""The white chair is on the left side of the street.""]",A,The white chair is on the right side of the street.,B,B,The white chair is on the left side of the street.,False,1,42,1.0192,
relative_position/sa_78272,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_78272.jpg,outputs/contact_sheets/relative_position__sa_78272/gt_plus_1_irrelevant.jpg,"[1901.0, 1187.0, 92.0, 110.0]",1,Is the white chair on the left or right side of the street?,"[""The white chair is on the right side of the street."", ""The white chair is on the left side of the street.""]",A,The white chair is on the right side of the street.,B,B,The white chair is on the left side of the street.,False,2,42,1.0215,
relative_position/sa_78272,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_78272.jpg,outputs/contact_sheets/relative_position__sa_78272/gt_plus_4_irrelevant.jpg,"[1901.0, 1187.0, 92.0, 110.0]",2,Is the white chair on the left or right side of the street?,"[""The white chair is on the right side of the street."", ""The white chair is on the left side of the street.""]",A,The white chair is on the right side of the street.,A,A,The white chair is on the right side of the street.,True,5,42,1.2159,
relative_position/sa_78272,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_78272.jpg,outputs/contact_sheets/relative_position__sa_78272/gt_plus_8_irrelevant.jpg,"[1901.0, 1187.0, 92.0, 110.0]",5,Is the white chair on the left or right side of the street?,"[""The white chair is on the right side of the street."", ""The white chair is on the left side of the street.""]",A,The white chair is on the right side of the street.,A,A,The white chair is on the right side of the street.,True,9,42,1.2155,
relative_position/sa_79349,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_79349.jpg,outputs/contact_sheets/relative_position__sa_79349/original_only.jpg,"[410.0, 840.0, 273.0, 49.0]",,Is the baby stroller on the left or right side of the person in orange?,"[""The baby stroller is on the left side of the person in orange."", ""The baby stroller is on the right side of the person in orange.""]",B,The baby stroller is on the right side of the person in orange.,A,A,The baby stroller is on the left side of the person in orange.,False,0,42,0.8162,
relative_position/sa_79349,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_79349.jpg,outputs/contact_sheets/relative_position__sa_79349/gt_crop_only.jpg,"[410.0, 840.0, 273.0, 49.0]",1,Is the baby stroller on the left or right side of the person in orange?,"[""The baby stroller is on the left side of the person in orange."", ""The baby stroller is on the right side of the person in orange.""]",B,The baby stroller is on the right side of the person in orange.,B,B,The baby stroller is on the right side of the person in orange.,True,1,42,1.0298,
